名称,所在地,POINT_X,POINT_Y
桜ヶ丘四丁目（桜ヶ丘市営住宅町内会）３,桜ヶ丘四丁目（桜ヶ丘市営住宅町内会）,130.5157118,31.55145706
桜ヶ丘四丁目（桜ヶ丘市営住宅町内会）４,桜ヶ丘四丁目（桜ヶ丘市営住宅町内会）,130.5158698,31.55123727
桜ヶ丘四丁目（桜ヶ丘市営住宅町内会）５,桜ヶ丘四丁目（桜ヶ丘市営住宅町内会）,130.5160475,31.55098931
桜ヶ丘五丁目２,桜ヶ丘五丁目,130.5179065,31.548562
桜ヶ丘六丁目３,桜ヶ丘六丁目,130.5211774,31.54745231
桜ヶ丘六丁目４,桜ヶ丘六丁目,130.5209472,31.54513833
桜ヶ丘六丁目１,桜ヶ丘六丁目,130.5183766,31.54567937
桜ヶ丘七丁目５,桜ヶ丘七丁目,130.5204577,31.55295852
桜ヶ丘七丁目３,桜ヶ丘七丁目,130.5227086,31.55360098
桜ヶ丘七丁目２,桜ヶ丘七丁目,130.523301,31.55321213
桜ヶ丘八丁目４,桜ヶ丘八丁目,130.5246958,31.54609679
桜ヶ丘八丁目３,桜ヶ丘八丁目,130.5263477,31.54545436
桜ヶ丘八丁目５,桜ヶ丘八丁目,130.527868,31.54549947
桜ヶ丘八丁目２,桜ヶ丘八丁目,130.527381,31.54436669
桜ヶ丘八丁目１,桜ヶ丘八丁目,130.5278483,31.54322266
桜ヶ丘八丁目６,桜ヶ丘八丁目,130.5288486,31.54409621
桜ヶ丘八丁目７,桜ヶ丘八丁目,130.5297042,31.54327905
桜ヶ丘八丁目８,桜ヶ丘八丁目,130.529446,31.54509741
桜ヶ丘八丁目９,桜ヶ丘八丁目,130.5305319,31.54452259
新栄町２０,新栄町,130.5435818,31.54811181
新栄町１６,新栄町,130.5447006,31.54854016
新栄町２１,新栄町,130.5445229,31.55037514
新栄町２６,新栄町,130.5447269,31.55088236
新栄町２３,新栄町,130.5449769,31.55169955
新栄町１４,新栄町,130.5464775,31.55155871
新栄町１０,新栄町,130.5514874,31.55184068
新栄町９,新栄町,130.551119,31.54996847
新栄町８,新栄町,130.5501054,31.5497261
新栄町７,新栄町,130.5512294,31.54920961
新栄町６,新栄町,130.5516704,31.54866859
新栄町５,新栄町,130.5524009,31.54844882
新栄町４,新栄町,130.5523878,31.54789088
新栄町２,新栄町,130.5526379,31.54626441
自由ヶ丘一丁目（自由ヶ丘一区町内会）５,自由ヶ丘一丁目（自由ヶ丘一区町内会）,130.5137475,31.54137062
自由ヶ丘一丁目（自由ヶ丘一区町内会）７,自由ヶ丘一丁目（自由ヶ丘一区町内会）,130.5137951,31.54035252
自由ヶ丘一丁目（自由ヶ丘一区町内会）３,自由ヶ丘一丁目（自由ヶ丘一区町内会）,130.5120512,31.54051033
自由ヶ丘一丁目（自由ヶ丘一区町内会）２,自由ヶ丘一丁目（自由ヶ丘一区町内会）,130.5125381,31.54115843
自由ヶ丘一丁目（自由ヶ丘一区町内会）８,自由ヶ丘一丁目（自由ヶ丘一区町内会）,130.513295,31.53974049
自由ヶ丘一丁目（自由ヶ丘一区町内会）４,自由ヶ丘一丁目（自由ヶ丘一区町内会）,130.5108891,31.54026462
自由ヶ丘二丁目（自由ヶ丘二区町内会）７,自由ヶ丘二丁目（自由ヶ丘二区町内会）,130.5103166,31.53989267
自由ヶ丘二丁目（自由ヶ丘二区町内会）６,自由ヶ丘二丁目（自由ヶ丘二区町内会）,130.5108298,31.5412937
下荒田２丁目１,下荒田２丁目,130.5536323,31.57545066
下荒田２丁目２,下荒田２丁目,130.5543828,31.57558597
下荒田２丁目３,下荒田２丁目,130.554679,31.57582268
下荒田２丁目４,下荒田２丁目,130.5554098,31.57599744
下荒田２丁目５,下荒田２丁目,130.5561602,31.57609893
下荒田２丁目１８,下荒田２丁目,130.5558245,31.57554662
下荒田２丁目１７,下荒田２丁目,130.5560352,31.57537757
下荒田２丁目３７,下荒田２丁目,130.5537245,31.57483076
下荒田２丁目３６,下荒田２丁目,130.553448,31.57472366
下荒田２丁目３８,下荒田２丁目,130.5540273,31.57449828
下荒田２丁目５８,下荒田２丁目,130.5537969,31.57394034
下荒田２丁目５６,下荒田２丁目,130.5543828,31.57355153
下荒田２丁目３９,下荒田２丁目,130.5545935,31.57457158
下荒田２丁目４０,下荒田２丁目,130.5549095,31.574318
下荒田２丁目６,下荒田２丁目,130.5568514,31.57595245
下荒田２丁目７,下荒田２丁目,130.5577599,31.57572145
下荒田２丁目１０,下荒田２丁目,130.5587211,31.57547356
下荒田２丁目９,下荒田２丁目,130.5581681,31.57523119
下荒田２丁目１１,下荒田２丁目,130.5593267,31.5741267
下荒田２丁目１２,下荒田２丁目,130.5587803,31.57432954
下荒田２丁目１４,下荒田２丁目,130.5577994,31.57475214
下荒田２丁目１５,下荒田２丁目,130.5571609,31.57483663
下荒田２丁目１６,下荒田２丁目,130.5566342,31.57504511
下荒田２丁目２１,下荒田２丁目,130.5561932,31.57469567
下荒田２丁目２２,下荒田２丁目,130.5567461,31.57437448
下荒田２丁目２３,下荒田２丁目,130.5576283,31.57429001
下荒田２丁目２４,下荒田２丁目,130.5580298,31.57400263
下荒田２丁目２６,下荒田２丁目,130.5594781,31.57344481
下荒田２丁目２９,下荒田２丁目,130.5588066,31.57327006
下荒田２丁目４９,下荒田２丁目,130.559276,31.5717379
下荒田２丁目４６,下荒田２丁目,130.558361,31.57265643
下荒田２丁目５１,下荒田２丁目,130.5573801,31.57263382
下荒田２丁目４５,下荒田２丁目,130.5576237,31.57306778
下荒田２丁目３０,下荒田２丁目,130.5577685,31.57342846
下荒田２丁目４４,下荒田２丁目,130.55713,31.5732988
下荒田２丁目３２,下荒田２丁目,130.5568469,31.57380035
下荒田２丁目４２,下荒田２丁目,130.5561754,31.57365377
下荒田２丁目５２,下荒田２丁目,130.5560635,31.57313529
下荒田２丁目５３,下荒田２丁目,130.555504,31.57322542
下荒田２丁目５４,下荒田２丁目,130.5553591,31.57365935
下荒田２丁目４１,下荒田２丁目,130.5557212,31.57385662
下荒田３丁目１,下荒田３丁目,130.5543037,31.57337938
下荒田３丁目２,下荒田３丁目,130.5543959,31.57283273
下荒田３丁目３,下荒田３丁目,130.5551792,31.57268626
下荒田３丁目６,下荒田３丁目,130.5552582,31.57157043
下荒田３丁目５,下荒田３丁目,130.5554886,31.57135066
下荒田３丁目８,下荒田３丁目,130.5539351,31.57234804
下荒田３丁目１０,下荒田３丁目,130.5527699,31.57201546
下荒田３丁目１１,下荒田３丁目,130.5526449,31.57148571
下荒田３丁目１９,下荒田３丁目,130.5531452,31.57111943
下荒田３丁目２１,下荒田３丁目,130.5533229,31.57200986
下荒田３丁目２３,下荒田３丁目,130.5537442,31.57145761
